suite_dir,run_dir,engine,model_key,prompt_index,prompt_text,replicate_index,run_seed,final_step,char_count,word_count,native_input_tokens,native_new_tokens,native_output_tokens,native_context_limit,native_prompt_truncated,native_requested_max_new_tokens,native_effective_max_new_tokens,token_count__modeltok__distilgpt2,tokens_per_char__modeltok__distilgpt2,tokens_per_word__modeltok__distilgpt2,token_count__modeltok__gpt2,tokens_per_char__modeltok__gpt2,tokens_per_word__modeltok__gpt2,token_count__modeltok__qwen2_5_0_5b_instruct,tokens_per_char__modeltok__qwen2_5_0_5b_instruct,tokens_per_word__modeltok__qwen2_5_0_5b_instruct,token_count__reference__openai_community_gpt2,tokens_per_char__reference__openai_community_gpt2,tokens_per_word__reference__openai_community_gpt2
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T110146Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1158,4,607,114,99,128,227,1024,False,128,128,128,0.21087314662273476,1.1228070175438596,128,0.21087314662273476,1.1228070175438596,131,0.2158154859967051,1.1491228070175439,128,0.21087314662273476,1.1228070175438596
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T110201Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1159,4,438,75,155,92,247,1024,False,160,160,91,0.20776255707762556,1.2133333333333334,91,0.20776255707762556,1.2133333333333334,89,0.20319634703196346,1.1866666666666668,91,0.20776255707762556,1.2133333333333334
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T110213Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1160,5,2315,373,393,59,452,1024,False,96,96,417,0.18012958963282938,1.1179624664879357,417,0.18012958963282938,1.1179624664879357,424,0.18315334773218142,1.1367292225201073,417,0.18012958963282938,1.1179624664879357
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T110234Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1161,3,553,102,88,120,208,1024,False,120,120,120,0.21699819168173598,1.1764705882352942,120,0.21699819168173598,1.1764705882352942,116,0.20976491862567812,1.1372549019607843,120,0.21699819168173598,1.1764705882352942
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T110300Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1162,4,378,63,207,73,280,1024,False,128,128,72,0.19047619047619047,1.1428571428571428,72,0.19047619047619047,1.1428571428571428,69,0.18253968253968253,1.0952380952380953,72,0.19047619047619047,1.1428571428571428
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T110323Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1163,4,261,38,377,47,424,1024,False,160,160,46,0.17624521072796934,1.2105263157894737,46,0.17624521072796934,1.2105263157894737,41,0.15708812260536398,1.0789473684210527,46,0.17624521072796934,1.2105263157894737
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T110357Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1164,5,2388,368,429,96,525,32768,False,96,96,500,0.20938023450586266,1.358695652173913,500,0.20938023450586266,1.358695652173913,483,0.2022613065326633,1.3125,500,0.20938023450586266,1.358695652173913
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T110505Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1165,3,291,50,220,58,278,32768,False,120,120,58,0.19931271477663232,1.16,58,0.19931271477663232,1.16,57,0.1958762886597938,1.14,58,0.19931271477663232,1.16
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T110647Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1166,4,208,29,100,35,135,32768,False,128,128,37,0.1778846153846154,1.2758620689655173,37,0.1778846153846154,1.2758620689655173,34,0.16346153846153846,1.1724137931034482,37,0.1778846153846154,1.2758620689655173
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T110724Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",3,1167,4,918,128,300,160,460,32768,False,160,160,179,0.19498910675381265,1.3984375,179,0.19498910675381265,1.3984375,160,0.17429193899782136,1.25,179,0.19498910675381265,1.3984375
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111027Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1168,5,1785,308,341,40,381,1024,False,96,96,346,0.1938375350140056,1.1233766233766234,346,0.1938375350140056,1.1233766233766234,338,0.18935574229691876,1.0974025974025974,346,0.1938375350140056,1.1233766233766234
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111038Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1169,3,51,10,180,12,192,1024,False,120,120,11,0.21568627450980393,1.1,11,0.21568627450980393,1.1,11,0.21568627450980393,1.1,11,0.21568627450980393,1.1
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T111103Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1170,4,1241,204,305,1,306,1024,False,128,128,305,0.24576954069298954,1.4950980392156863,305,0.24576954069298954,1.4950980392156863,270,0.21756647864625303,1.3235294117647058,305,0.24576954069298954,1.4950980392156863
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T111109Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1171,4,1330,197,268,1,269,1024,False,160,160,268,0.20150375939849624,1.3604060913705585,268,0.20150375939849624,1.3604060913705585,241,0.181203007518797,1.2233502538071066,268,0.20150375939849624,1.3604060913705585
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111123Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1172,5,2517,405,447,40,487,1024,False,96,96,452,0.1795788637266587,1.1160493827160494,452,0.1795788637266587,1.1160493827160494,451,0.17918156535558205,1.1135802469135803,452,0.1795788637266587,1.1160493827160494
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111146Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1173,3,178,31,284,35,319,1024,False,120,120,33,0.1853932584269663,1.064516129032258,33,0.1853932584269663,1.064516129032258,32,0.1797752808988764,1.032258064516129,33,0.1853932584269663,1.064516129032258
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T111224Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1174,4,692,107,151,128,279,1024,False,128,128,128,0.18497109826589594,1.1962616822429906,128,0.18497109826589594,1.1962616822429906,125,0.18063583815028902,1.1682242990654206,128,0.18497109826589594,1.1962616822429906
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T111248Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1175,4,829,143,863,160,1023,1024,True,160,160,160,0.19300361881785283,1.118881118881119,160,0.19300361881785283,1.118881118881119,176,0.21230398069963813,1.2307692307692308,160,0.19300361881785283,1.118881118881119
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111318Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1176,5,2188,360,372,96,468,32768,False,96,96,431,0.1969835466179159,1.1972222222222222,431,0.1969835466179159,1.1972222222222222,428,0.1956124314442413,1.1888888888888889,431,0.1969835466179159,1.1972222222222222
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111418Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1177,3,606,81,219,120,339,32768,False,120,120,130,0.2145214521452145,1.6049382716049383,130,0.2145214521452145,1.6049382716049383,120,0.19801980198019803,1.4814814814814814,130,0.2145214521452145,1.6049382716049383
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T111605Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1178,4,544,71,207,87,294,32768,False,128,128,95,0.17463235294117646,1.3380281690140845,95,0.17463235294117646,1.3380281690140845,86,0.15808823529411764,1.2112676056338028,95,0.17463235294117646,1.3380281690140845
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T111714Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1179,4,487,71,378,86,464,32768,False,160,160,87,0.17864476386036962,1.2253521126760563,87,0.17864476386036962,1.2253521126760563,85,0.17453798767967146,1.1971830985915493,87,0.17864476386036962,1.2253521126760563
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111942Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1180,5,2512,434,277,1,278,1024,False,96,96,520,0.2070063694267516,1.1981566820276497,520,0.2070063694267516,1.1981566820276497,505,0.20103503184713375,1.163594470046083,520,0.2070063694267516,1.1981566820276497
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111950Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1181,3,84,16,115,21,136,1024,False,120,120,20,0.23809523809523808,1.25,20,0.23809523809523808,1.25,23,0.27380952380952384,1.4375,20,0.23809523809523808,1.25
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112008Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1182,4,415,63,207,68,275,1024,False,128,128,67,0.1614457831325301,1.0634920634920635,67,0.1614457831325301,1.0634920634920635,66,0.15903614457831325,1.0476190476190477,67,0.1614457831325301,1.0634920634920635
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112021Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1183,4,1622,275,374,1,375,1024,False,160,160,374,0.23057953144266338,1.36,374,0.23057953144266338,1.36,322,0.19852034525277434,1.170909090909091,374,0.23057953144266338,1.36
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112032Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1184,5,2375,393,447,96,543,1024,False,96,96,508,0.21389473684210528,1.2926208651399491,508,0.21389473684210528,1.2926208651399491,483,0.2033684210526316,1.2290076335877862,508,0.21389473684210528,1.2926208651399491
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112055Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1185,3,455,80,202,85,287,1024,False,120,120,85,0.18681318681318682,1.0625,85,0.18681318681318682,1.0625,83,0.1824175824175824,1.0375,85,0.18681318681318682,1.0625
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112132Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1186,4,582,110,207,128,335,1024,False,128,128,128,0.21993127147766323,1.1636363636363636,128,0.21993127147766323,1.1636363636363636,126,0.21649484536082475,1.1454545454545455,128,0.21993127147766323,1.1636363636363636
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112158Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1187,4,127,25,272,33,305,1024,False,160,160,32,0.25196850393700787,1.28,32,0.25196850393700787,1.28,30,0.23622047244094488,1.2,32,0.25196850393700787,1.28
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112238Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1188,5,2535,411,452,96,548,32768,False,96,96,527,0.2078895463510848,1.2822384428223845,527,0.2078895463510848,1.2822384428223845,509,0.20078895463510849,1.2384428223844282,527,0.2078895463510848,1.2822384428223845
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112351Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1189,3,606,96,179,120,299,32768,False,120,120,139,0.22937293729372937,1.4479166666666667,139,0.22937293729372937,1.4479166666666667,120,0.19801980198019803,1.25,139,0.22937293729372937,1.4479166666666667
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112507Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1190,4,329,46,172,52,224,32768,False,128,128,51,0.15501519756838905,1.108695652173913,51,0.15501519756838905,1.108695652173913,51,0.15501519756838905,1.108695652173913,51,0.15501519756838905,1.108695652173913
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112553Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1191,4,903,115,378,160,538,32768,False,160,160,176,0.19490586932447398,1.5304347826086957,176,0.19490586932447398,1.5304347826086957,160,0.17718715393134,1.391304347826087,176,0.19490586932447398,1.5304347826086957
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112838Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1192,5,1712,300,193,1,194,1024,False,96,96,352,0.205607476635514,1.1733333333333333,352,0.205607476635514,1.1733333333333333,339,0.19801401869158877,1.13,352,0.205607476635514,1.1733333333333333
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112845Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1193,3,628,100,92,120,212,1024,False,120,120,120,0.1910828025477707,1.2,120,0.1910828025477707,1.2,116,0.18471337579617833,1.16,120,0.1910828025477707,1.2
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112859Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1194,4,177,34,100,41,141,1024,False,128,128,39,0.22033898305084745,1.1470588235294117,39,0.22033898305084745,1.1470588235294117,39,0.22033898305084745,1.1470588235294117,39,0.22033898305084745,1.1470588235294117
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112907Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1195,4,431,72,336,106,442,1024,False,160,160,105,0.24361948955916474,1.4583333333333333,105,0.24361948955916474,1.4583333333333333,101,0.23433874709976799,1.4027777777777777,105,0.24361948955916474,1.4583333333333333
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112926Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1196,5,1923,322,363,55,418,1024,False,96,96,383,0.19916796671866874,1.18944099378882,383,0.19916796671866874,1.18944099378882,389,0.20228809152366095,1.2080745341614907,383,0.19916796671866874,1.18944099378882
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112945Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1197,3,197,34,206,48,254,1024,False,120,120,47,0.23857868020304568,1.3823529411764706,47,0.23857868020304568,1.3823529411764706,47,0.23857868020304568,1.3823529411764706,47,0.23857868020304568,1.3823529411764706
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113017Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1198,4,191,30,198,39,237,1024,False,128,128,38,0.19895287958115182,1.2666666666666666,38,0.19895287958115182,1.2666666666666666,35,0.18324607329842932,1.1666666666666667,38,0.19895287958115182,1.2666666666666666
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113035Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1199,4,549,74,213,160,373,1024,False,160,160,157,0.2859744990892532,2.1216216216216215,157,0.2859744990892532,2.1216216216216215,253,0.46083788706739526,3.418918918918919,157,0.2859744990892532,2.1216216216216215
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113114Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1200,5,2496,411,451,96,547,32768,False,96,96,526,0.2107371794871795,1.2798053527980535,526,0.2107371794871795,1.2798053527980535,507,0.203125,1.2335766423357664,526,0.2107371794871795,1.2798053527980535
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113226Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1201,3,523,76,217,95,312,32768,False,120,120,98,0.18738049713193117,1.2894736842105263,98,0.18738049713193117,1.2894736842105263,94,0.17973231357552583,1.236842105263158,98,0.18738049713193117,1.2894736842105263
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113413Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1202,4,609,82,210,128,338,32768,False,128,128,149,0.24466338259441708,1.8170731707317074,149,0.24466338259441708,1.8170731707317074,128,0.21018062397372742,1.5609756097560976,149,0.24466338259441708,1.8170731707317074
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113529Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1203,4,922,115,378,160,538,32768,False,160,160,175,0.1898047722342733,1.5217391304347827,175,0.1898047722342733,1.5217391304347827,160,0.1735357917570499,1.391304347826087,175,0.1898047722342733,1.5217391304347827
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113828Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1204,5,2372,423,423,96,519,1024,False,96,96,485,0.20446880269814502,1.1465721040189125,485,0.20446880269814502,1.1465721040189125,584,0.24620573355817876,1.3806146572104019,485,0.20446880269814502,1.1465721040189125
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113840Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1205,3,599,102,116,120,236,1024,False,120,120,119,0.1986644407345576,1.1666666666666667,119,0.1986644407345576,1.1666666666666667,115,0.19198664440734559,1.1274509803921569,119,0.1986644407345576,1.1666666666666667
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113904Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1206,4,630,111,103,128,231,1024,False,128,128,128,0.20317460317460317,1.1531531531531531,128,0.20317460317460317,1.1531531531531531,127,0.2015873015873016,1.1441441441441442,128,0.20317460317460317,1.1531531531531531
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113914Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1207,4,249,47,196,50,246,1024,False,160,160,49,0.19678714859437751,1.0425531914893618,49,0.19678714859437751,1.0425531914893618,50,0.20080321285140562,1.0638297872340425,49,0.19678714859437751,1.0425531914893618
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113928Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1208,5,2075,341,394,96,490,1024,False,96,96,456,0.2197590361445783,1.3372434017595307,456,0.2197590361445783,1.3372434017595307,445,0.21445783132530122,1.3049853372434017,456,0.2197590361445783,1.3372434017595307
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113951Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1209,3,618,112,170,120,290,1024,False,120,120,119,0.1925566343042071,1.0625,119,0.1925566343042071,1.0625,119,0.1925566343042071,1.0625,119,0.1925566343042071,1.0625
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T114027Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1210,4,657,108,176,128,304,1024,False,128,128,128,0.1948249619482496,1.1851851851851851,128,0.1948249619482496,1.1851851851851851,124,0.1887366818873668,1.1481481481481481,128,0.1948249619482496,1.1851851851851851
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T114052Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1211,4,459,42,98,160,258,1024,False,160,160,156,0.33986928104575165,3.7142857142857144,156,0.33986928104575165,3.7142857142857144,146,0.31808278867102396,3.4761904761904763,156,0.33986928104575165,3.7142857142857144
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T114132Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1212,5,2277,383,396,93,489,32768,False,96,96,466,0.204655248133509,1.216710182767624,466,0.204655248133509,1.216710182767624,448,0.19675010979358806,1.1697127937336815,466,0.204655248133509,1.216710182767624
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T114240Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1213,3,365,42,218,120,338,32768,False,120,120,215,0.589041095890411,5.119047619047619,215,0.589041095890411,5.119047619047619,119,0.32602739726027397,2.8333333333333335,215,0.589041095890411,5.119047619047619
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T114412Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1214,4,438,47,99,128,227,32768,False,128,128,160,0.365296803652968,3.404255319148936,160,0.365296803652968,3.404255319148936,128,0.2922374429223744,2.723404255319149,160,0.365296803652968,3.404255319148936
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T114513Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1215,4,773,102,300,123,423,32768,False,160,160,128,0.16558861578266496,1.2549019607843137,128,0.16558861578266496,1.2549019607843137,122,0.15782664941785252,1.196078431372549,128,0.16558861578266496,1.2549019607843137
