suite_dir,run_dir,engine,model_key,prompt_index,prompt_text,replicate_index,run_seed,final_step,char_count,word_count,type_token_ratio,mattr_50,mtld,hapax_ratio,word_entropy_bits,char_entropy_bits,distinct_1,distinct_2,distinct_3,repeated_bigram_fraction,repeated_trigram_fraction,repeated_4gram_fraction,prompt_tfidf_cosine,previous_step_tfidf_cosine,prompt_lexical_overlap,sentence_count,avg_sentence_length_words,avg_syllables_per_word,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,native_input_tokens,native_new_tokens,native_output_tokens,native_context_limit,native_prompt_truncated,native_requested_max_new_tokens,native_effective_max_new_tokens,pos_noun_ratio,pos_verb_ratio,pos_adj_ratio,pos_adv_ratio,pos_pron_ratio
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111146Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1173,3,178,31,0.967741935483871,0.967741935483871,269.08000000000027,0.9354838709677419,4.889680181354619,4.070765514805188,0.967741935483871,1.0,1.0,0.0,0.0,0.0,0.05087104146997412,0.01406801868329887,0.18181818181818182,1.0,31.0,1.4838709677419355,49.83451612903227,14.00967741935484,16.270967741935486,284,35,319,1024,False,120,120,0.15625,0.15625,0.0625,0.125,0.09375
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T111224Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1174,4,692,111,0.972972972972973,0.9974193548387097,1149.9600000000025,0.9459459459459459,6.740361812296067,4.298857059362222,0.972972972972973,1.0,1.0,0.0,0.0,0.0,0.04305272943730145,0.021793069296835277,0.2727272727272727,2.0,55.5,1.5765765765765767,17.12412162162161,24.658603603603606,27.245045045045046,151,128,279,1024,False,128,128,0.16964285714285715,0.19642857142857142,0.0625,0.125,0.125
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T111248Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1175,4,829,133,0.9699248120300752,0.9849999999999998,1238.2300000000002,0.9398496240601504,6.995132059561348,4.527967574771906,0.9699248120300752,1.0,1.0,0.0,0.0,0.0,0.014386866147471221,0.0242070156180726,0.09090909090909091,7.0,19.0,1.5488721804511278,56.51541353383462,10.096691729323311,13.013533834586466,863,160,1023,1024,True,160,160,0.19852941176470587,0.13970588235294118,0.0661764705882353,0.19852941176470587,0.08823529411764706
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111318Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1176,5,2188,361,0.7285318559556787,0.9203205128205139,372.3457142857144,0.628808864265928,7.66096131583313,4.303664850243218,0.7285318559556787,0.975,0.9916434540389972,0.025000000000000022,0.00835654596100277,0.005586592178770999,0.3747448204245164,0.9043484022570889,1.0,16.0,22.5625,1.6149584487534625,47.30857773545708,12.265884695290861,15.008379501385043,372,96,468,32768,False,96,96,0.25,0.18478260869565216,0.07880434782608696,0.07065217391304347,0.07880434782608696
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111418Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1177,3,606,81,0.8148148148148148,0.8487499999999998,122.47199999999998,0.6790123456790124,5.926149076905273,4.611807513834653,0.8148148148148148,1.0,1.0,0.0,0.0,0.0,0.0694214297831952,0.09806187718477775,0.13636363636363635,10.0,8.1,2.0123456790123457,28.369055555555576,11.314679012345682,16.573333333333334,219,120,339,32768,False,120,120,0.1927710843373494,0.14457831325301204,0.12048192771084337,0.04819277108433735,0.03614457831325301
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T111605Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1178,4,544,69,0.8985507246376812,0.929,190.44,0.8260869565217391,5.87664039880715,4.353595848390129,0.8985507246376812,1.0,1.0,0.0,0.0,0.0,0.07724011939704008,0.06726727686704814,0.13636363636363635,4.0,17.25,2.1594202898550723,6.6392934782609245,16.618659420289855,22.55217391304348,207,87,294,32768,False,128,128,0.29577464788732394,0.16901408450704225,0.15492957746478872,0.04225352112676056,0.014084507042253521
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T111714Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",4,1179,4,487,73,0.821917808219178,0.8583333333333331,114.77846153846151,0.6986301369863014,5.7855810656700655,4.241992755624313,0.821917808219178,1.0,1.0,0.0,0.0,0.0,0.08017577348339165,0.16900301005383322,0.2727272727272727,3.0,24.333333333333332,1.917808219178082,19.890091324200938,16.53013698630137,21.788127853881278,378,86,464,32768,False,160,160,0.2876712328767123,0.1643835616438356,0.0821917808219178,0.0410958904109589,0.1232876712328767
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T111942Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1180,5,2512,442,0.45701357466063347,0.9483969465648849,335.58843512800354,0.033936651583710405,7.538536248340075,4.425637322161068,0.45701357466063347,0.5260770975056689,0.5272727272727272,0.4739229024943311,0.4727272727272728,0.4715261958997722,0.2795240055468533,0.9774434538995617,1.0,10.0,44.2,1.4615384615384615,38.32584615384617,18.894153846153845,22.566877828054302,277,1,278,1024,False,96,96,0.16258351893095768,0.15812917594654788,0.060133630289532294,0.13808463251670378,0.11581291759465479
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T111950Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1181,3,84,16,1.0,1.0,16.0,1.0,4.0,4.074263936200397,1.0,1.0,1.0,0.0,0.0,0.0,0.012918156657293539,0.0,0.045454545454545456,1.0,16.0,1.0625,100.70750000000001,3.1875000000000036,6.4,115,21,136,1024,False,120,120,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.2222222222222222
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112008Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1182,4,415,63,0.9682539682539683,0.9785714285714288,307.56033707865174,0.9365079365079365,5.913787860007856,4.242646678782429,0.9682539682539683,1.0,1.0,0.0,0.0,0.0,0.05698211665571202,0.011958079809970245,0.2727272727272727,3.0,21.0,1.7936507936507937,33.77714285714288,13.76507936507937,16.653968253968255,207,68,275,1024,False,128,128,0.30158730158730157,0.19047619047619047,0.09523809523809523,0.12698412698412698,0.06349206349206349
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112021Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1183,4,1622,271,0.3763837638376384,0.853693693693694,110.63998222447944,0.08118081180811808,6.3968590641186225,4.576577867430978,0.3763837638376384,0.4777777777777778,0.4944237918215613,0.5222222222222221,0.5055762081784387,0.49626865671641796,0.09826500618060294,0.9292416508652371,0.3181818181818182,21.0,12.904761904761905,1.5940959409594095,58.87615006150065,8.253189246178177,12.09917413459849,374,1,375,1024,False,160,160,0.2517985611510791,0.14388489208633093,0.07194244604316546,0.08633093525179857,0.10431654676258993
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112032Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1184,5,2375,391,0.8567774936061381,0.9849707602339187,764.405,0.7493606138107417,8.292535475023566,4.908558110157544,0.8567774936061381,1.0,1.0,0.0,0.0,0.0,0.20848899562996845,0.8833630758363145,1.0,15.0,26.066666666666666,1.5294117647058822,50.98909803921572,12.623058823529412,14.621040068201195,447,96,543,1024,False,96,96,0.1893939393939394,0.16666666666666666,0.0707070707070707,0.10858585858585859,0.1111111111111111
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112055Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1185,3,455,73,0.9863013698630136,0.9916666666666668,1492.1199999999942,0.9726027397260274,6.162427298606055,4.403598557686465,0.9863013698630136,1.0,1.0,0.0,0.0,0.0,0.019405602086825784,0.01797126521702844,0.09090909090909091,3.0,24.333333333333332,1.6164383561643836,45.385981735159845,12.973972602739725,15.212785388127854,202,85,287,1024,False,120,120,0.2054794520547945,0.1232876712328767,0.1232876712328767,0.0410958904109589,0.0958904109589041
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112132Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1186,4,582,108,0.8981481481481481,0.9477966101694915,296.90181818181816,0.7962962962962963,6.551183798459755,4.74871040376463,0.8981481481481481,1.0,1.0,0.0,0.0,0.0,0.025837338405642583,0.08350042367742422,0.22727272727272727,6.0,18.0,1.3148148148148149,77.33166666666666,6.944814814814816,10.162962962962963,207,128,335,1024,False,128,128,0.14545454545454545,0.17272727272727273,0.09090909090909091,0.10909090909090909,0.14545454545454545
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112158Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1187,4,127,23,0.9565217391304348,0.9565217391304348,148.12000000000012,0.9130434782608695,4.436605434317882,4.500697550455074,0.9565217391304348,1.0,1.0,0.0,0.0,0.0,0.011127401495152615,0.008717993211875467,0.045454545454545456,1.0,23.0,1.3043478260869565,73.1421739130435,8.771304347826089,10.93913043478261,272,33,305,1024,False,160,160,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.34782608695652173,0.08695652173913043
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112238Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1188,5,2535,417,0.7050359712230215,0.9016304347826061,317.1230647082175,0.60431654676259,7.719033026359271,4.3241578884418885,0.7050359712230215,0.9831730769230769,1.0,0.016826923076923128,0.0,0.0,0.34109034897217355,0.9318641858867406,1.0,21.0,19.857142857142858,1.5851318944844124,52.577841726618715,10.858842069201781,13.890099349092157,452,96,548,32768,False,96,96,0.24761904761904763,0.1595238095238095,0.1,0.06190476190476191,0.07857142857142857
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112351Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1189,3,606,93,0.7634408602150538,0.8495454545454545,110.07818181818183,0.6236559139784946,5.9640626449213245,4.552444524404654,0.7634408602150538,0.9456521739130435,1.0,0.05434782608695654,0.0,0.0,0.07462818539308086,0.12049057893112079,0.18181818181818182,8.0,11.625,1.6774193548387097,53.125947580645175,8.737298387096779,14.11236559139785,179,120,299,32768,False,120,120,0.18085106382978725,0.1595744680851064,0.09574468085106383,0.02127659574468085,0.10638297872340426
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112507Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1190,4,329,46,0.9565217391304348,0.9565217391304348,296.24000000000024,0.9130434782608695,5.43660543431788,4.262896558952406,0.9565217391304348,1.0,1.0,0.0,0.0,0.0,0.060151768849127984,0.09287437894712336,0.22727272727272727,2.0,23.0,1.9565217391304348,17.968260869565228,16.46695652173913,19.63478260869565,172,52,224,32768,False,128,128,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.043478260869565216,0.043478260869565216
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112553Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",5,1191,4,903,115,0.8173913043478261,0.8866666666666666,176.3333333333334,0.6956521739130435,6.410932064413629,4.540387814056629,0.8173913043478261,0.9912280701754386,1.0,0.00877192982456143,0.0,0.0,0.0803332592854419,0.2152693390928062,0.18181818181818182,11.0,10.454545454545455,2.0782608695652174,20.40276679841898,13.010750988142295,19.48616600790514,378,160,538,32768,False,160,160,0.3076923076923077,0.15384615384615385,0.1452991452991453,0.017094017094017096,0.017094017094017096
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112838Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1192,5,1712,296,0.47635135135135137,0.9495546558704437,240.68686868686868,0.0472972972972973,7.024763195019489,4.4031837589885825,0.47635135135135137,0.5389830508474577,0.5408163265306123,0.4610169491525423,0.4591836734693877,0.4573378839590444,0.35240187045702037,0.9644996604768454,1.0,12.0,24.666666666666668,1.4391891891891893,60.04292792792795,11.012432432432437,14.190990990990992,193,1,194,1024,False,96,96,0.17491749174917492,0.2079207920792079,0.0429042904290429,0.06930693069306931,0.0924092409240924
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112845Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1193,3,628,102,0.9803921568627451,0.9754716981132073,1456.559999999997,0.9607843137254902,6.63320965569699,4.32838937277755,0.9803921568627451,1.0,1.0,0.0,0.0,0.0,0.027698243626346514,0.0,0.18181818181818182,2.0,51.0,1.5784313725490196,21.534705882352966,22.92549019607843,25.890196078431373,92,120,212,1024,False,120,120,0.21495327102803738,0.16822429906542055,0.11214953271028037,0.06542056074766354,0.06542056074766354
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T112859Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1194,4,177,34,0.9411764705882353,0.9411764705882353,161.83999999999997,0.8823529411764706,4.969815782426808,4.087525102879411,0.9411764705882353,1.0,1.0,0.0,0.0,0.0,0.04766548836891113,0.020458272786472834,0.22727272727272727,1.0,34.0,1.2941176470588236,62.842647058823545,12.940588235294118,14.776470588235293,100,41,141,1024,False,128,128,0.14705882352941177,0.20588235294117646,0.0,0.08823529411764706,0.17647058823529413
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T112907Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1195,4,431,71,0.8591549295774648,0.9290909090909092,141.14799999999997,0.7183098591549296,5.868056978659607,5.000056968849794,0.8591549295774648,1.0,1.0,0.0,0.0,0.0,0.057825811500493055,0.034261006377112026,0.22727272727272727,2.0,35.5,1.5492957746478873,39.732077464788745,16.53669014084507,19.270422535211267,336,106,442,1024,False,160,160,0.1267605633802817,0.2112676056338028,0.028169014084507043,0.08450704225352113,0.15492957746478872
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T112926Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1196,5,1923,331,0.9154078549848943,0.9870212765957436,1095.6100000000006,0.851963746223565,8.18405768623068,4.480609420778769,0.9154078549848943,1.0,1.0,0.0,0.0,0.0,0.2215282185756149,0.9013744731800307,1.0,11.0,30.09090909090909,1.4169184290030212,56.4214281790717,12.865092007690198,15.057511672617412,363,55,418,1024,False,96,96,0.19637462235649547,0.17522658610271905,0.07250755287009064,0.11178247734138973,0.11178247734138973
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T112945Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1197,3,197,35,1.0,1.0,35.0,1.0,5.129283016944964,4.464793201040856,1.0,1.0,1.0,0.0,0.0,0.0,0.039187782752078515,0.01316493684273265,0.18181818181818182,4.0,8.75,1.2,96.43375000000002,1.9825000000000017,4.642857142857143,206,48,254,1024,False,120,120,0.10526315789473684,0.18421052631578946,0.02631578947368421,0.07894736842105263,0.2894736842105263
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113017Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1198,4,191,29,1.0,1.0,29.0,1.0,4.857980995127571,4.444818488428033,1.0,1.0,1.0,0.0,0.0,0.0,0.041916193099966366,0.004598240412514157,0.13636363636363635,2.0,14.5,1.6206896551724137,55.0071551724138,9.189137931034484,11.317241379310346,198,39,237,1024,False,128,128,0.10714285714285714,0.25,0.14285714285714285,0.10714285714285714,0.10714285714285714
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113035Z_in-the-observatory-ruins-a-clock,srpf,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1199,4,549,72,0.9444444444444444,0.9460869565217397,362.8799999999999,0.8888888888888888,6.058813890331205,4.911763413870737,0.9444444444444444,1.0,1.0,0.0,0.0,0.0,0.034844375051038365,0.016615422297215285,0.22727272727272727,4.0,18.0,1.2638888888888888,81.64000000000001,6.343888888888891,13.866666666666667,213,160,373,1024,False,160,160,0.2222222222222222,0.1111111111111111,0.06944444444444445,0.013888888888888888,0.09722222222222222
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113114Z_in-the-observatory-ruins-a-clock,rtsm,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1200,5,2496,412,0.720873786407767,0.9160881542699714,380.9850334996437,0.5995145631067961,7.8418810023201075,4.392749714003689,0.720873786407767,0.9732360097323601,0.9975609756097561,0.02676399026763987,0.0024390243902439046,0.0,0.3161987676830713,0.9165876947475159,1.0,24.0,17.166666666666668,1.5266990291262137,60.25209546925569,9.120048543689322,11.23559870550162,451,96,547,32768,False,96,96,0.23205741626794257,0.16985645933014354,0.08133971291866028,0.09808612440191387,0.11483253588516747
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113226Z_in-the-observatory-ruins-a-clock,agc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1201,3,523,75,0.8933333333333333,0.9230769230769234,196.87499999999997,0.7866666666666666,6.0154853571625555,4.406596211821731,0.8933333333333333,0.9864864864864865,1.0,0.013513513513513487,0.0,0.0,0.0837280873869384,0.20580344649759708,0.36363636363636365,5.0,15.0,1.7733333333333334,41.58600000000001,11.185333333333336,14.533333333333335,217,95,312,32768,False,120,120,0.30864197530864196,0.09876543209876543,0.13580246913580246,0.037037037037037035,0.04938271604938271
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113413Z_in-the-observatory-ruins-a-clock,lvtc,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1202,4,609,80,0.9625,0.9722580645161295,597.3333333333337,0.925,6.246928094887356,4.632131687919407,0.9625,1.0,1.0,0.0,0.0,0.0,0.05095493428755032,0.07671121245390199,0.22727272727272727,3.0,26.666666666666668,1.7625,30.660833333333358,15.607499999999998,19.66666666666667,210,128,338,32768,False,128,128,0.25882352941176473,0.16470588235294117,0.10588235294117647,0.011764705882352941,0.03529411764705882
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113529Z_in-the-observatory-ruins-a-clock,srpf,qwen2.5-0.5b-instruct,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",6,1203,4,922,119,0.9411764705882353,0.9668571428571423,566.4399999999999,0.907563025210084,6.754020389340182,4.490238824275568,0.9411764705882353,1.0,1.0,0.0,0.0,0.0,0.0397809533731492,0.11765319291163165,0.18181818181818182,8.0,14.875,2.1596638655462184,9.029311974789948,15.69528361344538,21.748319327731096,378,160,538,32768,False,160,160,0.2833333333333333,0.11666666666666667,0.18333333333333332,0.08333333333333333,0.008333333333333333
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113828Z_in-the-observatory-ruins-a-clock,rtsm,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1204,5,2372,417,0.5611510791366906,0.9054347826086944,148.7848985817942,0.24940047961630696,7.588221416386242,4.57280058022873,0.5611510791366906,0.6995192307692307,0.7012048192771084,0.3004807692307693,0.2987951807228916,0.2971014492753623,0.25207082313720675,0.6803944886548754,1.0,15.0,27.8,1.3237410071942446,66.62951079136691,10.872143884892086,15.436546762589927,423,96,519,1024,False,96,96,0.24178403755868544,0.11737089201877934,0.0539906103286385,0.07746478873239436,0.06338028169014084
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113840Z_in-the-observatory-ruins-a-clock,agc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1205,3,599,101,0.9306930693069307,0.9623076923076919,408.0400000000003,0.8910891089108911,6.492321507482835,4.642300938807095,0.9306930693069307,1.0,1.0,0.0,0.0,0.0,0.03770629119492612,0.02705880514512132,0.18181818181818182,3.0,33.666666666666664,1.5643564356435644,40.31877887788781,15.999405940594059,18.21914191419142,116,120,236,1024,False,120,120,0.17647058823529413,0.16666666666666666,0.10784313725490197,0.058823529411764705,0.08823529411764706
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T113904Z_in-the-observatory-ruins-a-clock,lvtc,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1206,4,630,109,0.944954128440367,0.9776666666666656,554.4466666666667,0.8990825688073395,6.651167008243305,4.370897423660574,0.944954128440367,1.0,1.0,0.0,0.0,0.0,0.043826544741187155,0.027171001373355194,0.2727272727272727,4.0,27.25,1.4495412844036697,56.545057339449556,12.142087155963306,14.936697247706423,103,128,231,1024,False,128,128,0.12612612612612611,0.1981981981981982,0.05405405405405406,0.11711711711711711,0.17117117117117117
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\srpf_20260404T113914Z_in-the-observatory-ruins-a-clock,srpf,distilgpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1207,4,249,47,1.0,1.0,47.0,1.0,5.55458885167764,4.19155197238476,1.0,1.0,1.0,0.0,0.0,0.0,0.024332461298563157,0.03129677816557065,0.13636363636363635,1.0,47.0,1.3617021276595744,43.93000000000001,18.80808510638298,22.20425531914894,196,50,246,1024,False,160,160,0.125,0.1875,0.020833333333333332,0.22916666666666666,0.125
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\rtsm_20260404T113928Z_in-the-observatory-ruins-a-clock,rtsm,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1208,5,2075,327,0.8929663608562691,0.9738129496402856,855.4320000000002,0.8134556574923547,8.11269058548859,4.8314569561183855,0.8929663608562691,0.9969325153374233,1.0,0.0030674846625766694,0.0,0.0,0.22751238984684075,0.9144894487200421,1.0,15.0,21.8,1.492354740061162,58.45478899082569,10.521785932721716,12.87902140672783,394,96,490,1024,False,96,96,0.20178041543026706,0.17507418397626112,0.05934718100890208,0.11275964391691394,0.08902077151335312
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\agc_20260404T113951Z_in-the-observatory-ruins-a-clock,agc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1209,3,618,107,0.9532710280373832,0.9882758620689643,641.144,0.9065420560747663,6.648009042475905,4.287919756029985,0.9532710280373832,1.0,1.0,0.0,0.0,0.0,0.03195105649336655,0.014177064974961035,0.18181818181818182,3.0,35.666666666666664,1.4579439252336448,47.29127725856701,15.523738317757012,18.004984423676014,170,120,290,1024,False,120,120,0.1651376146788991,0.1559633027522936,0.10091743119266056,0.09174311926605505,0.13761467889908258
outputs\suite_20260404T090445Z_factorial,outputs\suite_20260404T090445Z_factorial\lvtc_20260404T114027Z_in-the-observatory-ruins-a-clock,lvtc,gpt2,1,"In the observatory ruins, a clockwork map kept redrawing the sky as if tomorrow had already happened and was trying to warn us.",7,1210,4,657,107,0.9719626168224299,0.9893103448275864,1068.5733333333333,0.9439252336448598,6.685392220045998,4.422874175926399,0.9719626168224299,1.0,1.0,0.0,0.0,0.0,0.021251647673860702,0.02680125511384961,0.18181818181818182,8.0,13.375,1.5233644859813085,64.38273948598132,7.601950934579438,10.20981308411215,176,128,304,1024,False,128,128,0.11009174311926606,0.1651376146788991,0.027522935779816515,0.22935779816513763,0.1559633027522936
